sku,canonical_sku,legacy_sku_aliases,parent_sku,product_group_id,group_key,grouping_confidence,canonical_variant,variant_role,status,record_state,active,review_required,brand,catalog_line,category_primary,series,series_code,volume,work_title,product_kind,product_type,instrument,voice,transposition,register,clef,ensemble,scoring,voice_count,arrangement_variant,format,title_full,title_short,code_short,description,content_status,content_source,bullet_point_1,bullet_point_2,bullet_point_3,bullet_point_4,bullet_point_5,tags,price_net,vat_percent,price_gross,currency,price_source,stock_on_hand,stock_enabled,weight_grams,isbn13,isbn10,ean,asin,asin_source,asin_verified,fnsku,fnsku_status,amazon_seller_sku,amazon_status,amazon_product_type,amazon_product_id_type,amazon_product_id,amazon_fulfillment,amazon_quantity,amazon_title,amazon_item_name,amazon_description_html,sync_wix,wix_publish_eligible,wix_handle_id,wix_handle_ids_all,wix_visible,wix_collections,wix_media_urls,wix_description_html,sync_sevdesk,erp_category,sync_amazon,source_title_xlsx,source_title_wix,source_title_erp,title_source,source_of_truth,sot_row,sot_status,derived_from_sku,channel_cleanup_required,channel_cleanup_notes,conflict_flags,conflict_notes
XW-030,XW-030,,,a3da3153-99aa-5836-8cc3-14e81ac47b99,DIENSTLEISTUNG|diverse noten große besetzung,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Diverse Noten Große Besetzung,SERVICE,physical,,,,,,,,,,PHYSICAL,Diverse Noten Große Besetzung,Diverse Noten Große Besetzung,DIVERSE_NOTEN_GROSSE_BESETZU,Diverse Noten Große Besetzung ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,300.00,10.00,330.00,EUR,ERP_NET,0.00,false,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Dienstleistung,false,,,Diverse Noten Große Besetzung,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-031,XW-031,,,7dd89ceb-2c62-574d-bf8a-cd22ebf76094,DIENSTLEISTUNG|nachsendung,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Nachsendung,SERVICE,physical,,,,,,,,,,PHYSICAL,Nachsendung,Nachsendung,NACHSENDUNG,Nachsendung ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Dienstleistung,false,,,Nachsendung,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-032,XW-032,,,a02a5e4c-b775-528b-bef3-bf645203e8aa,DIENSTLEISTUNG|versand japan < 2kg,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Versand Japan < 2kg,SERVICE,physical,,,,,,,,,,PHYSICAL,Versand Japan < 2kg,Versand Japan < 2kg,VERSAND_JAPAN_2KG,Versand Japan < 2kg ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,22.73,10.00,25.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Versandoption,false,,,Versand Japan < 2kg,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-033,XW-033,,,c86f07d8-601a-53d7-9850-817e7bc36c93,DIENSTLEISTUNG|digital delivery handling,MEDIUM,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Digital Delivery Handling,SERVICE,physical,,,,,,,,,,PHYSICAL,Digital Delivery Handling,Digital Delivery Handling,DIGITAL_DELIVERY_HANDLING,Digital Delivery Handling ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,B2B,6.36,10.00,7.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,true,false,product_b7717ac2-653c-5bff-80c1-4cb88eaf145e,product_b7717ac2-653c-5bff-80c1-4cb88eaf145e,true,B2B,4f718e_a12c14d1e05a4da58299c94647556886~mv2.webp,,true,Dienstleistung,false,,Digital Delivery Handling,Digital Delivery Handling,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-034,XW-034,,,167c2358-157b-5a3f-8fe8-2aba4779bb3d,DIENSTLEISTUNG|rückerstattung hotel,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Rückerstattung Hotel,SCORE,physical,,,,,,,,,,PHYSICAL,Rückerstattung Hotel,Rückerstattung Hotel,RUECKERSTATTUNG_HOTEL,Rückerstattung Hotel ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Standard,false,,,Rückerstattung Hotel,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-035,XW-035,,,72b0cc20-dd0e-58fd-9339-b18d41e6100a,DIENSTLEISTUNG|händlerversand ermäßigt ch,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Händlerversand ermäßigt CH,SERVICE,physical,,,,,,,,,,PHYSICAL,Händlerversand ermäßigt CH,Händlerversand ermäßigt CH,HAENDLERVERSAND_ERMAESSIGT_C,Händlerversand ermäßigt CH ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,7.90,10.00,8.69,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Versandoption,false,,,Händlerversand ermäßigt CH,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-036,XW-036,,,28fb10c4-71a8-5809-a55e-417ab7aabfa9,NOTEN|b2b downloads,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Noten,,,,B2B Downloads,SCORE,digital,,,,,,,,,,DIGITAL,B2B Downloads,B2B Downloads,B2B_DOWNLOADS,B2B Downloads ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Noten,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,XeisWorks digital,false,,,B2B Downloads,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-037,XW-037,,,c686b8c5-71fc-5574-96cd-a1e6d69b0a10,NOTEN|b2b print-versionen,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Noten,,,,B2B Print-Versionen,SCORE,physical,,,,,,,,,,PHYSICAL,B2B Print-Versionen,B2B Print-Versionen,B2B_PRINT_VERSIONEN,B2B Print-Versionen ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Noten,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,XeisWorks_Hefte,false,,,B2B Print-Versionen,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-050,XW-050,,,65bf207e-e7da-5e96-8bce-67d389a8b349,DIENSTLEISTUNG|komposition folk/pop,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Komposition Folk/Pop,SERVICE,physical,,,,,,,,,,PHYSICAL,Komposition Folk/Pop,Komposition Folk/Pop,KOMPOSITION_FOLK_POP,Komposition Folk/Pop ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,1000.00,10.00,1100.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Dienstleistung,false,,,Komposition Folk/Pop,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-55*,XW-55*,,,0a4ca16f-1e1e-5b32-9da9-56284a5a66ae,UNTERRICHTSHEFT|junior-4tett,LOW,true,CANONICAL,review,REVIEW,true,true,MusikHeroes,MusikHeroes,Unterrichtsheft,,,,Junior-4tett,EDITION,digital,,,,,,,,,,DIGITAL,Junior-4tett,Junior-4tett,Junior-4tett,Junior-4tett ist eine Heftausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Unterrichtsheft,,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,MusikHeroes_Noten digital,false,,,Junior-4tett,ERP_FALLBACK,,,EXTERNAL,,false,,SOT_GAP,Product-like channel item has no exact or safe title/category match in the XLSX SOT.
XW-060,XW-060,,,3923c69e-9636-529d-9262-b0346c15b17a,DIENSTLEISTUNG|recording,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Recording,SERVICE,physical,,,,,,,,,,PHYSICAL,Recording,Recording,RECORDING,Recording ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,false,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Dienstleistung,false,,,Recording,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-070,XW-070,,,904c14f3-a9c3-5281-bce5-b514eefa50a4,DIENSTLEISTUNG|künstlerischer auftritt,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Künstlerischer Auftritt,SERVICE,physical,,,,,,,,,,PHYSICAL,Künstlerischer Auftritt,Künstlerischer Auftritt,KUENSTLERISCHER_AUFTRITT,Künstlerischer Auftritt ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Künstlerischer Auftritt,false,,,Künstlerischer Auftritt,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-071,XW-071,,,df880ed1-b430-5f12-b37a-54a751f4f56f,DIENSTLEISTUNG|probenpauschale,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Probenpauschale,SERVICE,physical,,,,,,,,,,PHYSICAL,Probenpauschale,Probenpauschale,PROBENPAUSCHALE,Probenpauschale ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Künstlerischer Auftritt,false,,,Probenpauschale,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-072,XW-072,,,baf2317f-37cf-5bca-9030-208c221e26d1,DIENSTLEISTUNG|fahrtkosten,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Fahrtkosten,SERVICE,physical,,,,,,,,,,PHYSICAL,Fahrtkosten,Fahrtkosten,FAHRTKOSTEN,Fahrtkosten ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Künstlerischer Auftritt,false,,,Fahrtkosten,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-077,XW-077,,,1367a53a-ae10-5c73-bbd6-0ba0f4073493,UNTERRICHTSHEFT|digital-upgrade,LOW,true,CANONICAL,review,REVIEW,true,true,MusikHeroes,MusikHeroes,Unterrichtsheft,,,,Digital-Upgrade,EDITION,digital,,,,,,,,,,DIGITAL,Digital-Upgrade,Digital-Upgrade,Digital-Upgrade,Digital-Upgrade ist eine Heftausgabe im MusikHeroes-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Unterrichtsheft,,,,,9.09,10.00,10.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,MusikHeroes digital_REST,false,,,Digital-Upgrade,ERP_FALLBACK,,,EXTERNAL,,false,,SOT_GAP,Product-like channel item has no exact or safe title/category match in the XLSX SOT.
XW-080,XW-080,,,5aa809a9-dfc0-589e-af76-a8356bff0d33,DIENSTLEISTUNG|arrangement,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Arrangement,SERVICE,physical,,,,,,,,,,PHYSICAL,Arrangement,Arrangement,ARRANGEMENT,Arrangement ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,50.00,10.00,55.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Dienstleistung,false,,,Arrangement,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-090,XW-090,,,c1a19bb9-e04b-5ee6-8a02-671f4be334ac,DIENSTLEISTUNG|workshop musiknotation,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Dienstleistung,,,,Workshop Musiknotation,SERVICE,physical,,,,,,,,,,PHYSICAL,Workshop Musiknotation,Workshop Musiknotation,WORKSHOP_MUSIKNOTATION,Workshop Musiknotation ist ein interner Dienstleistungs- bzw. Abrechnungsartikel im XW Product Hub.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Kategorie: Dienstleistung,,,,,700.00,10.00,770.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,Dienstleistung,false,,,Workshop Musiknotation,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-098,XW-098,,,04f9a0f7-5f2f-5ff2-a846-996ced9b3913,NOTEN|licensing & watermarking,LOW,true,CANONICAL,live,EXTERNAL_ONLY,true,false,,Sonstige,Noten,,,,Licensing & Watermarking,SCORE,digital,,,,,,,,,,DIGITAL,Licensing & Watermarking,Licensing & Watermarking,LICENSING_UND_WATERMARKING,Licensing & Watermarking ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Noten,,,,,9.09,10.00,10.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,false,,,,,,,true,XeisWorks digital,false,,,Licensing & Watermarking,ERP_FALLBACK,,,EXTERNAL,,false,,,Operational/sevdesk-only item; intentionally not required in the sale catalog.
XW-099,XW-099,,,0fa2a266-ef03-50d7-b4ae-592fcc3f3842,NOTEN|einzelstimme,LOW,true,CANONICAL,review,REVIEW,true,true,,Sonstige,Noten,,,,Einzelstimme,SCORE,digital,,,,,,,,,,DIGITAL,Einzelstimme,Einzelstimme,EINZELSTIMME,Einzelstimme ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Noten,,,,,8.00,10.00,8.80,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,XeisWorks digital,false,,,Einzelstimme,ERP_FALLBACK,,,EXTERNAL,,false,,SOT_GAP,Product-like channel item has no exact or safe title/category match in the XLSX SOT.
XW-100.1,XW-100.1,,,0acbd950-ca8a-5700-9b45-2476575a62ef,ZUSATZSTIMME|stimme volksmusik,LOW,true,CANONICAL,review,REVIEW,true,true,XeisWorks,Sonstige,Zusatzstimme,,,,Zusatzstimme Volksmusik,additional_voice,digital,,,,,,,,,,DIGITAL,Stimme Volksmusik,VM#0 -Volksmusik,VM#0_Stimme-Volksmusik,Stimme Volksmusik ist eine Zusatzstimmen-Ausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Zusatzstimme,,,,,7.00,10.00,7.70,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,XeisWorks digital,false,,,Zusatzstimme Volksmusik,ERP_FALLBACK,,,EXTERNAL,,false,,SOT_GAP,Product-like channel item has no exact or safe title/category match in the XLSX SOT.
XW-100.2,XW-100.2,,,107f68e1-c72d-5a56-b8a4-b9b5837ac019,ZUSATZSTIMME|stimme blech4er,LOW,true,CANONICAL,review,REVIEW,true,true,XeisWorks,Sonstige,Zusatzstimme,,,,Zusatzstimme Blech4er,additional_voice,digital,,,,,,,,,,DIGITAL,Stimme Blech4er,VM#0 -Blech4er,VM#0_Stimme-Blech4er,Stimme Blech4er ist eine Zusatzstimmen-Ausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Zusatzstimme,,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,XeisWorks digital,false,,,Zusatzstimme Blech4er,ERP_FALLBACK,,,EXTERNAL,,false,,SOT_GAP,Product-like channel item has no exact or safe title/category match in the XLSX SOT.
XW-101,XW-101,,,9c8f4ed2-e91e-550d-8297-277b397f865f,HEFT|volksmusik #1,HIGH,true,CANONICAL,live,ACTIVE,true,false,XeisWorks,TanzlMusi-Edition,Heft,Volksmusik,VM,1,Volksmusik - Band 1,EDITION,physical,,,,,,,,,,PHYSICAL,Volksmusik #1,VM#1,VM#1,"Volksmusik aus dem Alpenraum
für variable Tanzlmusi-Besetzung",SOURCE,WIX,für variable Tanzlmusi-Besetzung,,,,,B2B,39.00,10.00,42.90,EUR,ERP_NET,0.00,false,300.0,,,,,,,,,,,,,,,,,,,true,true,product_a83ee590-1417-f4ac-e6c9-e3da42855e4f,product_a83ee590-1417-f4ac-e6c9-e3da42855e4f,true,TanzlMusi GESAMT|TanzlMusi HEFTE|B2B,4f718e_304d8c0721fa4249b52bbd1a3caaa88f~mv2.jpg|4f718e_54920176b01a47738e44dc6263c8f311|4f718e_418ceead84204933b499675f2494a3a1~mv2.jpg|4f718e_963205a86319496e891fd0fb5831829f~mv2.jpg|4f718e_c43ec9ce49be452ba41a8194464c1df2~mv2.jpg|4f718e_a380f6f00f944908ba398048faadd4d6~mv2.jpg|4f718e_9a8905e08f4b4c528057cf2cff8ad213~mv2.jpg|4f718e_0da2801d3c6f455a9d1ac8ad7ab9d6f9~mv2.jpg|4f718e_ab67cbad2d154c1eab5ae3b98c70d218~mv2.jpg,<p><strong>Volksmusik aus dem Alpenraum</strong></p><p>für variable Tanzlmusi-Besetzung</p>,true,XeisWorks_Hefte,false,Volksmusik - Band 1,Volksmusik frisch gewaschen #1,#1 Volksmusik,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,6,EXACT,,false,,,
XW-101.1,XW-101.1,,,c8691666-0ba9-512e-8017-256d56928335,ZUSATZSTIMME|volksmusik #1 - flügelhorn 1 in c,HIGH,true,CANONICAL,live,ACTIVE,true,false,XeisWorks,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Flügelhorn 1 in C,additional_voice,physical,Flügelhorn,1,C,,,,,,,PHYSICAL,Volksmusik #1 - Flügelhorn 1 in C,VM#1 Flgh1-C,VM#1_Flgh1-C,Volksmusik #1 - Flügelhorn 1 in C ist eine Zusatzstimmen-Ausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Flügelhorn,Format: PHYSICAL,Kategorie: Zusatzstimme,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,ZS - Flügelhorn 1 in C,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,7,EXACT,,false,,,
XW-101.2,XW-101.2,,,2ce5a6da-8e5a-5085-9142-b42def44e71f,ZUSATZSTIMME|volksmusik #1 - flügelhorn 2 in c,HIGH,true,CANONICAL,live,ACTIVE,true,false,XeisWorks,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Flügelhorn 2 in C,additional_voice,physical,Flügelhorn,2,C,,,,,,,PHYSICAL,Volksmusik #1 - Flügelhorn 2 in C,VM#1 Flgh2-C,VM#1_Flgh2-C,Volksmusik #1 - Flügelhorn 2 in C ist eine Zusatzstimmen-Ausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Flügelhorn,Format: PHYSICAL,Kategorie: Zusatzstimme,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,false,,false,ZS - Flügelhorn 2 in C,,,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,8,EXACT,,false,,,
XW-101.3,XW-101.3,,,b67aefa3-5e65-5502-9c1d-455431564982,ZUSATZSTIMME|volksmusik #1 - horn 1 in f,HIGH,true,CANONICAL,live,ACTIVE,true,false,XeisWorks,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Horn 1 in F,additional_voice,physical,Horn,1,F,,,,,,,PHYSICAL,Volksmusik #1 - Horn 1 in F,VM#1 Hrn1-F,VM#1_Hrn1-F,"Zustatzstimmen für die Edition TanzlMusi
Weitere Zusatzstimmen auf Anfrage!",SOURCE,WIX,Weitere Zusatzstimmen auf Anfrage!,,,,,B2B,7.00,10.00,7.70,EUR,ERP_NET,0.00,false,75.0,,,,,,,,,,,,,,,,,,,true,true,product_40ea7b33-b5ed-fbb0-d2f0-a4f33fd9aac3,product_40ea7b33-b5ed-fbb0-d2f0-a4f33fd9aac3,true,ZST Tanzlmusi GEDRUCKT|B2B,4f718e_519bf6074635402586a95ea8546eed97~mv2.jpg,<p>Zustatzstimmen für die Edition TanzlMusi</p><p>Weitere Zusatzstimmen auf Anfrage!</p>,true,XeisWorks_Hefte,false,ZS - Horn 1 in F,Zusatzstimmen TanzlMusi GEDRUCKT [#1 Volksmusik frisch gewaschen],ZST #1 Volksmusik: Hrn.1,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,9,EXACT,,false,,,
XW-101.3-D,XW-101.3-D,,XW-101.3,b67aefa3-5e65-5502-9c1d-455431564982,ZUSATZSTIMME|volksmusik #1 - horn 1 in f,HIGH,false,FORMAT_VARIANT,live,ACTIVE,true,false,XeisWorks,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Horn 1 in F,additional_voice,digital,Horn,1,F,,,,,,,DIGITAL,Volksmusik #1 - Horn 1 in F,VM#1 Hrn1-F,VM#1_Hrn1-F,Volksmusik #1 - Horn 1 in F ist eine Zusatzstimmen-Ausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Zusatzstimme,,,,,7.00,10.00,7.70,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,XeisWorks digital,false,ZS - Horn 1 in F,,ZST VM#1: Hrn. 1 in F,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,9,DERIVED,,false,,,
XW-101.4,XW-101.4,,,952ada65-b6b4-5305-92f1-a2edd616abb9,ZUSATZSTIMME|volksmusik #1 - horn 2 in f,HIGH,true,CANONICAL,live,ACTIVE,true,false,XeisWorks,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Horn 2 in F,additional_voice,physical,Horn,2,F,,,,,,,PHYSICAL,Volksmusik #1 - Horn 2 in F,VM#1 Hrn2-F,VM#1_Hrn2-F,"Zustatzstimmen für die Edition TanzlMusi
Weitere Zusatzstimmen auf Anfrage!",SOURCE,WIX,Weitere Zusatzstimmen auf Anfrage!,,,,,B2B,7.00,10.00,7.70,EUR,ERP_NET,0.00,false,75.0,,,,,,,,,,,,,,,,,,,true,true,product_40ea7b33-b5ed-fbb0-d2f0-a4f33fd9aac3,product_40ea7b33-b5ed-fbb0-d2f0-a4f33fd9aac3,true,ZST Tanzlmusi GEDRUCKT|B2B,4f718e_519bf6074635402586a95ea8546eed97~mv2.jpg,<p>Zustatzstimmen für die Edition TanzlMusi</p><p>Weitere Zusatzstimmen auf Anfrage!</p>,true,XeisWorks_Hefte,false,ZS - Horn 2 in F,Zusatzstimmen TanzlMusi GEDRUCKT [#1 Volksmusik frisch gewaschen],ZST #1 Volksmusik: Hrn.2,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,10,EXACT,,false,,,
XW-101.4-D,XW-101.4-D,,XW-101.4,952ada65-b6b4-5305-92f1-a2edd616abb9,ZUSATZSTIMME|volksmusik #1 - horn 2 in f,HIGH,false,FORMAT_VARIANT,live,ACTIVE,true,false,XeisWorks,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Horn 2 in F,additional_voice,digital,Horn,2,F,,,,,,,DIGITAL,Volksmusik #1 - Horn 2 in F,VM#1 Hrn2-F,VM#1_Hrn2-F,Volksmusik #1 - Horn 2 in F ist eine Zusatzstimmen-Ausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Kategorie: Zusatzstimme,,,,,7.00,10.00,7.70,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,false,true,,,,,,,true,XeisWorks digital,false,ZS - Horn 2 in F,,ZST VM#1: Hrn. 2 in F,XLSX_SOT_NORMALIZED,Produktpalette(2).xlsx:XeisWorks,10,DERIVED,,false,,,
